,Wind [kWh],Solar [kWh],Shortfall [kWh],Curtailed [kWh],Battery Dispatched [kWh],Total RE Plant Power [kWh]
264,584274.0707680207,0.0,0.0,0.0,0.0,584274.0707680207
265,584274.0696653103,0.0,0.0,0.0,0.0,584274.0696653103
266,584274.0696890778,0.0,0.0,0.0,0.0,584274.0696890778
267,584274.0699544277,0.0,0.0,0.0,0.0,584274.0699544277
268,584274.0692480812,0.0,0.0,0.0,0.0,584274.0692480812
269,584274.0707852253,0.0,0.0,0.0,0.0,584274.0707852253
270,584274.0706782234,0.0,0.0,0.0,0.0,584274.0706782234
271,584274.0707918005,-0.0,0.0,0.0,0.0,584274.0707918005
272,584274.0702248283,18623.537235046933,0.0,0.0,0.0,602897.6074598753
273,584274.0692806571,38324.89845260334,0.0,0.0,0.0,622598.9677332605
274,584274.068773236,44924.73744685406,0.0,0.0,0.0,629198.80622009
275,584274.0708394796,31132.165143176288,0.0,0.0,0.0,615406.2359826559
276,584274.0693368607,32584.0281851177,0.0,0.0,0.0,616858.0975219784
277,583981.9212601163,45060.49753821153,0.0,0.0,0.0,629042.4187983278
278,572693.6709632921,25717.299265366873,0.0,0.0,0.0,598410.970228659
279,584274.069422063,13415.857831210844,0.0,0.0,0.0,597689.9272532738
280,555126.8189336009,-0.0,0.0,0.0,0.0,555126.8189336009
281,564504.7894124968,0.0,0.0,0.0,0.0,564504.7894124968
282,386223.3811935284,0.0,0.0,0.0,0.0,386223.3811935284
283,367265.13716158725,0.0,0.0,0.0,0.0,367265.13716158725
284,174983.32985084274,0.0,0.0,0.0,0.0,174983.32985084274
285,252312.62092196138,0.0,0.0,0.0,0.0,252312.62092196138
286,141388.63793404985,0.0,0.0,0.0,0.0,141388.63793404985
287,206594.36503346052,0.0,0.0,0.0,0.0,206594.36503346052
288,83227.1188186505,0.0,0.0,0.0,0.0,83227.1188186505
289,136666.3305869377,0.0,0.0,0.0,0.0,136666.3305869377
290,154605.51460971136,0.0,0.0,0.0,0.0,154605.51460971136
291,66476.96709422082,0.0,1523.0329057791823,0.0,0.0,66476.96709422082
292,105192.3887848756,0.0,0.0,0.0,0.0,105192.3887848756
293,94526.85679388822,0.0,0.0,0.0,0.0,94526.85679388822
294,158923.85259537713,0.0,0.0,0.0,0.0,158923.85259537713
295,171950.14586884988,-0.0,0.0,0.0,0.0,171950.14586884988
296,221214.8486438131,32031.540314368245,0.0,0.0,0.0,253246.38895818134
297,93550.95464736079,15344.695130152455,0.0,0.0,0.0,108895.64977751324
298,66622.58179045182,7175.190121771323,0.0,0.0,0.0,73797.77191222314
299,56840.8522552631,11937.422887606252,0.0,0.0,0.0,68778.27514286934
300,66168.37788749668,6633.00975148843,0.0,0.0,0.0,72801.3876389851
301,71976.02106062241,12223.82074295849,0.0,0.0,0.0,84199.8418035809
302,76370.05929142216,7328.091386273815,0.0,0.0,0.0,83698.15067769597
303,106890.61516096507,3132.7079015582904,0.0,0.0,0.0,110023.32306252336
304,241395.39230219158,-0.0,0.0,0.0,0.0,241395.39230219158
305,472607.03554908413,0.0,0.0,0.0,0.0,472607.03554908413
306,549323.2129351158,0.0,0.0,0.0,0.0,549323.2129351158
307,519293.53800988814,0.0,0.0,0.0,0.0,519293.53800988814
308,553634.8765404769,0.0,0.0,0.0,0.0,553634.8765404769
309,547319.6882285068,0.0,0.0,0.0,0.0,547319.6882285068
310,577084.3544099063,0.0,0.0,0.0,0.0,577084.3544099063
311,559997.559709613,0.0,0.0,0.0,0.0,559997.559709613
312,583967.578076619,0.0,0.0,0.0,0.0,583967.578076619
313,562951.8688535678,0.0,0.0,0.0,0.0,562951.8688535678
314,542285.8969279599,0.0,0.0,0.0,0.0,542285.8969279599
315,516734.26979134366,0.0,0.0,0.0,0.0,516734.26979134366
316,482592.01773795724,0.0,0.0,0.0,0.0,482592.01773795724
317,499604.48022821755,0.0,0.0,0.0,0.0,499604.48022821755
318,550507.2669939555,0.0,0.0,0.0,0.0,550507.2669939555
319,538778.2978550345,-0.0,0.0,0.0,0.0,538778.2978550345
320,555865.2581975111,23403.22439386286,0.0,0.0,0.0,579268.482591374
321,248315.98700646273,51910.65509326882,0.0,0.0,0.0,300226.64209973154
322,201307.22732889268,48683.49448955181,0.0,0.0,0.0,249990.7218184445
323,189758.04353737884,41234.04642166441,0.0,0.0,0.0,230992.08995904325
324,221414.63655904023,41212.916471557175,0.0,0.0,0.0,262627.5530305974
325,247377.44884843967,48215.57809430108,0.0,0.0,0.0,295593.0269427408
326,185607.7597486838,50412.53727999874,0.0,0.0,0.0,236020.29702868254
327,181207.3746034633,33150.459788348366,0.0,0.0,0.0,214357.8343918117
328,238244.50029200254,-0.0,0.0,0.0,0.0,238244.50029200254
329,375403.7225667568,0.0,0.0,0.0,0.0,375403.7225667568
330,480755.88774955855,0.0,0.0,0.0,0.0,480755.88774955855
331,438657.2791496143,0.0,0.0,0.0,0.0,438657.2791496143
332,499980.45798253594,0.0,0.0,0.0,0.0,499980.45798253594
333,548180.2350418161,0.0,0.0,0.0,0.0,548180.2350418161
334,462068.4315641325,0.0,0.0,0.0,0.0,462068.4315641325
335,397708.571823222,0.0,0.0,0.0,0.0,397708.571823222
336,425014.2975821122,0.0,0.0,0.0,0.0,425014.2975821122
337,344158.29340673855,0.0,0.0,0.0,0.0,344158.29340673855
338,397919.73604793043,0.0,0.0,0.0,0.0,397919.73604793043
339,362895.2776467417,0.0,0.0,0.0,0.0,362895.2776467417
340,392375.289249394,0.0,0.0,0.0,0.0,392375.289249394
341,389459.6837062747,0.0,0.0,0.0,0.0,389459.6837062747
342,347448.6130020421,0.0,0.0,0.0,0.0,347448.6130020421
343,303758.54058935615,-0.0,0.0,0.0,0.0,303758.54058935615
344,440548.5762545539,33699.73571105482,0.0,0.0,0.0,474248.31196560874
345,385653.7276092549,48785.62168526141,0.0,0.0,0.0,434439.3492945163
346,165840.50717687226,46470.94350922326,0.0,0.0,0.0,212311.45068609552
347,175353.13434683625,39883.74214332879,0.0,0.0,0.0,215236.87649016504
348,280653.20346574264,40081.043114857384,0.0,0.0,0.0,320734.24658060004
349,415543.64117057214,46495.76746773473,0.0,0.0,0.0,462039.4086383069
350,490745.20363186876,48201.536011171185,0.0,0.0,0.0,538946.73964304
351,445661.36933386914,31948.555758999093,0.0,0.0,0.0,477609.9250928682
352,453298.6357699301,-0.0,0.0,0.0,0.0,453298.6357699301
353,584053.1908493827,0.0,0.0,0.0,0.0,584053.1908493827
354,584274.0707912896,0.0,0.0,0.0,0.0,584274.0707912896
355,584274.0692639177,0.0,0.0,0.0,0.0,584274.0692639177
356,584274.0693444288,0.0,0.0,0.0,0.0,584274.0693444288
357,584274.0694251547,0.0,0.0,0.0,0.0,584274.0694251547
358,584274.0695648103,0.0,0.0,0.0,0.0,584274.0695648103
359,584274.0694435355,0.0,0.0,0.0,0.0,584274.0694435355
360,584274.0694124361,0.0,0.0,0.0,0.0,584274.0694124361
361,584274.069304565,0.0,0.0,0.0,0.0,584274.069304565
362,584274.0693187534,0.0,0.0,0.0,0.0,584274.0693187534
363,584274.0694579942,0.0,0.0,0.0,0.0,584274.0694579942
364,584274.0701383506,0.0,0.0,0.0,0.0,584274.0701383506
365,584274.070898544,0.0,0.0,0.0,0.0,584274.070898544
366,584274.0683548871,0.0,0.0,0.0,0.0,584274.0683548871
367,584274.070737616,-0.0,0.0,0.0,0.0,584274.070737616
368,584274.069473499,13592.110674109872,0.0,0.0,0.0,597866.1801476089
369,584274.0706033112,6309.126624800048,0.0,0.0,0.0,590583.1972281112
370,584274.0692823104,14480.503253136607,0.0,0.0,0.0,598754.5725354471
371,584274.070823147,22343.051629091962,0.0,0.0,0.0,606617.1224522389
372,584274.0707069429,17592.31106646502,0.0,0.0,0.0,601866.3817734079
373,584274.0696880429,4411.833522126131,0.0,0.0,0.0,588685.9032101689
374,583847.4359747004,1048.8546828823808,0.0,0.0,0.0,584896.2906575828
375,543628.0420260277,3522.8013699378885,0.0,0.0,0.0,547150.8433959655
376,526695.7491575931,-0.0,0.0,0.0,0.0,526695.7491575931
377,562157.3778227698,0.0,0.0,0.0,0.0,562157.3778227698
378,584274.0693222999,0.0,0.0,0.0,0.0,584274.0693222999
379,584274.0692538364,0.0,0.0,0.0,0.0,584274.0692538364
380,584274.0702053402,0.0,0.0,0.0,0.0,584274.0702053402
381,584274.0707253461,0.0,0.0,0.0,0.0,584274.0707253461
382,584274.0699847114,0.0,0.0,0.0,0.0,584274.0699847114
383,584274.0698567309,0.0,0.0,0.0,0.0,584274.0698567309
384,576353.9079817529,0.0,0.0,0.0,0.0,576353.9079817529
385,576615.7623524196,0.0,0.0,0.0,0.0,576615.7623524196
386,583427.1564422699,0.0,0.0,0.0,0.0,583427.1564422699
387,575756.0147318263,0.0,0.0,0.0,0.0,575756.0147318263
